stcofips,risk_score,wfir_risks,cfld_risks,rfld_risks,hrcn_risks,trnd_risks,erqk_risks,sovi_score,resl_score,county,state,fips
26159,10.3272834,1.30771524,0.0,10.78739511,2.02258341,6.04410179,2.4997757,39.85021679,56.480398,Van Buren,Michigan,26159
26161,7.98479518,0.80945147,,8.7689559,1.53155656,6.98609122,2.4158684,22.38864801,57.1658,Washtenaw,Michigan,26161
26163,39.49790476,1.22570758,0.0,78.05508693,8.97932243,30.29068868,10.08437309,46.31454474,54.9796,Wayne,Michigan,26163
26165,6.18548707,5.86026324,,7.13772465,1.86474885,5.48058616,0.79909838,37.80055183,55.658798,Wexford,Michigan,26165
27001,7.61984035,12.30910179,,11.80111797,,3.72434284,0.71222811,50.72920773,56.048002,Aitkin,Minnesota,27001
27003,9.1280815,12.47924952,,10.58586244,,3.46591262,0.85391443,19.82656681,59.226598,Anoka,Minnesota,27003
27005,8.24722479,12.22235866,,7.27864095,,4.42154702,0.84270046,39.92905006,57.1002,Becker,Minnesota,27005
27007,8.75450689,19.92787391,,3.41490683,,4.59018225,0.80781179,46.62987781,58.670202,Beltrami,Minnesota,27007
27009,8.99826706,6.42726263,,12.07236089,,7.90322796,0.6096224,32.47930627,60.219998,Benton,Minnesota,27009
27011,7.3803632,4.58522537,,10.26153906,,6.67646263,0.74198369,50.65037446,60.738402,Big Stone,Minnesota,27011
27013,10.49854264,2.28494357,,11.55539788,,4.36026221,0.70187873,29.05005912,61.009598,Blue Earth,Minnesota,27013
27015,11.44110965,3.01359365,,11.6401881,,8.05020283,0.76961074,37.56405203,62.2582,Brown,Minnesota,27015
27017,7.46887321,5.39399281,,10.54904006,,4.63501061,0.41614404,35.39613717,58.975602,Carlton,Minnesota,27017
27019,3.45067903,1.52456674,,4.05583027,,2.79626542,0.28174652,10.01182499,59.247198,Carver,Minnesota,27019
27021,9.01991064,13.22847502,,2.31301075,,2.80425144,0.87465134,47.97004336,54.801002,Cass,Minnesota,27021
27023,12.92949945,3.78055772,,11.79122819,,7.56960297,0.77497116,46.19629484,60.025,Chippewa,Minnesota,27023
27025,5.7276832,7.16595289,,5.05576242,,3.06992887,0.35370534,20.37839968,59.79,Chisago,Minnesota,27025
27027,10.15119601,6.30991064,,22.48559168,,5.77980049,0.96390844,31.09972408,58.2868,Clay,Minnesota,27027
27029,7.92107173,14.02693277,,0.0,,4.66340996,0.30051368,45.99921167,55.7794,Clearwater,Minnesota,27029
27031,5.58678188,12.42501344,0.0,0.0,,1.02211431,0.30157405,53.80370516,57.4398,Cook,Minnesota,27031
27033,13.6792667,2.97158357,,12.81054452,,7.87981467,0.80486467,48.64012613,59.864002,Cottonwood,Minnesota,27033
27035,9.19378043,13.6319599,,13.51859908,,7.84828221,0.95988157,39.85021679,57.0688,Crow Wing,Minnesota,27035
27037,11.75987759,3.16836107,,10.68395326,,7.4801847,0.84916482,19.74773354,58.211002,Dakota,Minnesota,27037
27039,5.72168399,1.00682837,,6.73606608,,3.76513622,0.28600956,23.96531336,61.136198,Dodge,Minnesota,27039
27041,6.63968482,5.68861114,,7.4014094,,5.52940119,0.95109749,34.17422152,58.579402,Douglas,Minnesota,27041
27043,12.61046586,1.89382632,,14.49011851,,5.81950514,0.8923403,43.71304691,59.421,Faribault,Minnesota,27043
27045,12.25362512,3.14794991,,26.22653183,,5.55231491,0.59032945,42.33346472,58.0198,Fillmore,Minnesota,27045
27047,15.00856066,2.29443906,,17.40726149,,9.34976545,0.88539621,45.17146236,60.6986,Freeborn,Minnesota,27047
27049,10.1960892,2.4059369,,12.64985244,,7.30551788,0.47691475,34.80488766,61.1624,Goodhue,Minnesota,27049
27051,5.1710523,2.79487194,,6.49583904,,5.50538885,0.58287233,44.65904612,59.102998,Grant,Minnesota,27051
27053,21.68803228,9.20732894,,20.18577859,,20.84424776,2.13916811,26.09381159,56.826602,Hennepin,Minnesota,27053
27055,10.60668022,3.00075383,,21.48450869,1.47907455,7.5509044,0.49025967,35.79030351,56.787,Houston,Minnesota,27055
27057,9.69087269,12.7458017,,0.0,,3.15128964,0.74864006,42.56996453,54.875202,Hubbard,Minnesota,27057
27059,5.13498165,9.33419172,,7.14327326,,4.09448268,0.42367762,25.26606228,61.094198,Isanti,Minnesota,27059
27061,6.95421745,6.36195546,,4.74167652,,2.13639569,0.66291964,41.97871502,57.2366,Itasca,Minnesota,27061
27063,9.85954028,1.8379083,,8.54931615,,4.67465436,0.60200535,38.2341348,59.889598,Jackson,Minnesota,27063
27065,6.6998652,10.67258628,,6.2092001,,5.19417766,0.34828839,35.04138747,57.589798,Kanabec,Minnesota,27065
27067,13.98847155,5.37530261,,13.30948937,,4.8259817,0.99184574,36.57863618,59.4272,Kandiyohi,Minnesota,27067
27069,8.94913603,18.81951016,,17.76434942,,3.72301343,0.21224277,44.54079622,56.971798,Kittson,Minnesota,27069
27071,3.23836528,4.30808403,,3.50675103,,1.22780827,0.31718099,43.4765471,57.262202,Koochiching,Minnesota,27071
27073,9.75417351,3.58461962,,11.74965521,,6.33422411,0.80463675,44.77729602,61.115798,Lac qui Parle,Minnesota,27073
27075,5.60609698,10.99511032,0.0,0.0,,1.54774725,0.25980708,48.56129287,58.5746,Lake,Minnesota,27075
27077,3.14911529,5.96146744,,6.21081139,,1.30139295,0.18938931,34.8443043,59.516402,Lake of the Woods,Minnesota,27077
27079,5.89142809,1.90661908,,8.66526559,,6.09310636,0.48335042,27.55222704,61.535402,Le Sueur,Minnesota,27079
27081,7.48818501,4.89016174,,5.77804362,,4.84448144,0.53943435,47.22112732,61.1826,Lincoln,Minnesota,27081
27083,9.21648812,2.16879995,,9.43615965,,3.18864731,0.85610757,33.34647221,58.948398,Lyon,Minnesota,27083
27085,8.02136602,2.50438492,,13.44797191,,7.59446863,0.79848384,31.57272369,60.926198,McLeod,Minnesota,27085
27087,10.57293468,12.46804777,,8.70080806,,7.70227758,0.60944303,71.73827355,56.001802,Mahnomen,Minnesota,27087
27089,9.08954543,13.88067403,,12.03616421,,1.95549391,0.25422095,30.86322428,57.891998,Marshall,Minnesota,27089
27091,14.09587895,1.30948229,,12.38510112,,8.07141685,0.85221884,42.37288136,59.214,Martin,Minnesota,27091
27093,9.33552937,3.15854273,,10.44398001,,4.96395935,0.59338527,31.96689003,58.948998,Meeker,Minnesota,27093
27095,6.89384489,11.52096019,,12.25477728,,4.61508538,0.54172418,39.14071738,59.728798,Mille Lacs,Minnesota,27095
27097,9.4894904,11.01458154,,14.18847557,,5.46878233,0.66020976,34.13480489,60.166798,Morrison,Minnesota,27097
27099,13.59676246,2.09417774,,16.25132685,,9.57581016,0.92162126,40.52029957,59.0104,Mower,Minnesota,27099
27101,10.85106297,2.45157912,,6.83447747,,4.67451998,0.60468038,42.92471423,58.933602,Murray,Minnesota,27101
27103,8.78954658,1.54098944,,8.22782936,,7.42888837,0.48626243,27.31572724,61.897402,Nicollet,Minnesota,27103
27105,14.7424352,1.85330096,,18.86386535,,7.98043861,0.89737537,43.04296413,57.8124,Nobles,Minnesota,27105
27107,10.19195415,7.10014938,,22.07355758,,4.19922977,0.50546936,45.64446196,57.8904,Norman,Minnesota,27107
27109,10.17096545,2.49962646,,18.18604054,,7.11611658,0.84163439,27.47339377,60.384598,Olmsted,Minnesota,27109
27111,10.11082054,10.45454389,,3.70889076,,6.35708719,1.21686124,39.69255026,56.423402,Otter Tail,Minnesota,27111
27113,6.35179687,9.75958732,,2.94203611,,4.404626,0.42786215,32.55813953,60.5654,Pennington,Minnesota,27113
27115,7.68741516,11.12990181,,8.7755633,,3.78584142,0.45749496,36.89396926,56.6076,Pine,Minnesota,27115
27117,9.41107633,4.09872566,,10.89618973,,3.77782134,0.83045208,46.86637761,59.812598,Pipestone,Minnesota,27117
27119,11.47604039,14.45109609,,25.41786384,,3.08932366,0.73997592,38.82538431,57.729802,Polk,Minnesota,27119
27121,8.37907627,4.48806474,,9.0857459,,3.50398055,0.58946851,38.82538431,59.517002,Pope,Minnesota,27121
27123,22.14882142,8.19771221,,14.15392981,,18.18951053,1.80633375,36.85455262,57.662802,Ramsey,Minnesota,27123
27125,5.29470048,6.1046397,,3.4598815,,2.11432697,0.14132613,35.199054,61.935,Red Lake,Minnesota,27125
27127,11.81475925,2.80546922,,11.39884571,,6.67043221,0.81343931,42.21521482,59.6106,Redwood,Minnesota,27127
27129,11.50612967,2.29065478,,7.27381164,,6.9896363,0.70822209,38.74655104,59.6838,Renville,Minnesota,27129
27131,7.72802439,2.61314033,,10.40332015,,7.29139747,0.66034599,28.69530942,59.944,Rice,Minnesota,27131
27133,10.38375795,2.30948707,,15.74088645,,3.73624087,0.73535692,45.05321246,59.376998,Rock,Minnesota,27133
27135,8.09664742,12.77945652,,15.61579549,,2.57059694,0.25331756,27.00039417,58.968602,Roseau,Minnesota,27135
27137,11.88225206,13.80718256,0.0,20.66064229,,3.15179572,0.81623458,40.00788333,58.0266,St. Louis,Minnesota,27137
27139,5.33765077,2.80852863,,6.07983415,,4.90107117,0.3342041,12.88923926,59.773998,Scott,Minnesota,27139
27141,4.99860446,9.1655708,,4.1637935,,4.47097248,0.36016803,15.80607016,60.560002,Sherburne,Minnesota,27141
27143,7.84456249,1.5287602,,8.83923714,,6.34996188,0.54961904,34.8443043,61.156802,Sibley,Minnesota,27143
27145,12.05158397,8.52783119,,12.42971763,,7.15733388,0.97085566,29.40480883,59.563598,Stearns,Minnesota,27145
27147,10.64587779,1.58362861,,12.62755439,,7.7137709,0.72769518,33.58297201,61.666398,Steele,Minnesota,27147
27149,6.54600148,3.61491275,,8.3832667,,5.04090217,0.65117423,34.68663776,59.1076,Stevens,Minnesota,27149
27151,12.01365172,5.0942192,,12.48809144,,5.24062883,0.82502922,43.63421364,60.9696,Swift,Minnesota,27151
27153,8.55257581,9.51580537,,14.44876517,,4.15101133,0.61303681,37.8793851,57.71,Todd,Minnesota,27153
27155,7.04432124,2.60213896,,13.22875228,,5.28199601,0.74278949,48.79779267,57.463598,Traverse,Minnesota,27155
27157,7.54425604,1.6097508,,14.20791433,,4.15347332,0.29824927,29.05005912,60.535598,Wabasha,Minnesota,27157
27159,8.35237343,12.49572799,,7.01970346,,6.91722278,0.86869935,43.594797,57.4432,Wadena,Minnesota,27159
27161,9.40931014,1.42850788,,5.42982755,,4.80552969,0.56413096,35.23847063,61.6708,Waseca,Minnesota,27161
27163,6.79029647,5.42345513,,5.66459058,,5.86277808,0.50399594,15.37248719,58.772202,Washington,Minnesota,27163
27165,10.29945823,1.36208393,,9.01784959,,6.30790412,0.75421708,43.04296413,59.911198,Watonwan,Minnesota,27165
27167,7.10758556,3.54908625,,19.00769023,,3.62437023,0.59221671,33.93772172,59.331002,Wilkin,Minnesota,27167
27169,10.62932015,2.2861558,,23.26890568,,7.12370216,0.79850436,33.03113914,58.351598,Winona,Minnesota,27169
27171,5.95852006,5.12265493,,8.08981369,,3.25148459,0.50345574,17.57981868,60.914798,Wright,Minnesota,27171
27173,11.16248965,3.72961057,,10.97700275,,6.07253585,0.65245432,40.83563264,60.686202,Yellow Medicine,Minnesota,27173
28001,15.0139222,4.41674169,,13.97512319,25.87441639,13.29022388,2.49627192,47.77296019,53.396402,Adams,Mississippi,28001
28003,11.62878844,1.78337534,,17.33424505,3.6684217,11.72752926,8.28079819,40.3232164,54.073802,Alcorn,Mississippi,28003
28005,11.03646894,4.01730758,,6.15093569,24.01719965,5.37308249,1.22784819,37.05163579,49.8952,Amite,Mississippi,28005
28007,12.90782051,2.72518164,,11.15771087,20.55827846,9.07115323,3.94728833,47.65471029,52.3768,Attala,Mississippi,28007
28009,6.75528,2.05602728,,6.21710784,2.40939442,8.03685191,4.09241973,37.24871896,52.496,Benton,Mississippi,28009
28011,16.27977985,0.09874648,,20.65961426,23.81776342,12.60160881,10.05305784,54.86795428,54.587598,Bolivar,Mississippi,28011
28013,9.2221671,2.66277206,,9.33995753,3.94712933,6.94908665,5.1503171,48.9554592,53.819198,Calhoun,Mississippi,28013
28015,6.75211303,1.39575614,,6.31052286,10.91716426,5.06253018,2.16729792,33.22822231,51.919798,Carroll,Mississippi,28015
28017,8.70603034,1.09144805,,4.47425902,3.34545526,9.42182177,4.74480835,39.61371699,53.681598,Chickasaw,Mississippi,28017
28019,9.83282384,1.90278717,,7.83046766,14.33233866,9.1184611,2.67876145,44.93496255,52.43,Choctaw,Mississippi,28019
28021,13.39143731,1.20484273,,14.23718245,21.01154355,10.82496378,2.43481277,58.77020102,52.016,Claiborne,Mississippi,28021
28023,11.00260147,2.18630285,,12.96583918,18.15055474,9.36052804,2.1941999,39.69255026,51.017198,Clarke,Mississippi,28023
28025,12.16153457,0.86838247,,9.40327625,19.33247489,11.25872467,5.11627767,46.35396137,54.187998,Clay,Mississippi,28025
28027,15.67020838,0.12332555,,15.26598514,2.96976319,14.7106478,10.6491214,57.98186835,54.681602,Coahoma,Mississippi,28027
28029,12.32286742,2.06103987,,10.24304796,18.82088018,9.11822456,2.27011733,39.45605045,51.8638,Copiah,Mississippi,28029
28031,10.86541028,5.92622305,,9.58873203,18.93993642,6.9163868,1.95917981,41.86046512,51.889,Covington,Mississippi,28031
28033,12.52437667,2.14596911,,11.41982107,4.19702237,12.05524588,9.68707889,24.7142294,55.2912,DeSoto,Mississippi,28033
28035,15.70150332,12.44375245,,14.24210344,19.76888228,16.39097637,3.10148115,40.63854947,55.942602,Forrest,Mississippi,28035
28037,7.15867832,2.23286406,,4.14647944,12.69963531,6.54622405,0.68866797,33.26763894,53.251,Franklin,Mississippi,28037
28039,7.05768014,7.89898031,0.79227538,2.31542516,11.8702519,7.20557883,0.89022702,22.50689791,52.813802,George,Mississippi,28039
28041,1.8701355,1.85400872,,1.11127727,3.58506353,1.24292828,0.22818088,6.62199448,49.1326,Greene,Mississippi,28041
28043,11.54701492,1.85743301,,14.44699361,19.34258084,8.77053461,5.08672021,42.8852976,55.297198,Grenada,Mississippi,28043
28045,14.40663265,18.12708286,13.68562721,8.80676298,27.31030447,10.0672775,1.79360892,37.16988569,54.786,Hancock,Mississippi,28045
28047,27.20961298,28.05092379,14.77778639,16.14125943,52.74684472,13.57319658,3.73980815,40.08671659,55.655798,Harrison,Mississippi,28047
28049,21.81770369,2.32220358,,28.3650905,18.15513765,8.87101846,6.83095689,44.26487978,56.816402,Hinds,Mississippi,28049
28051,15.73422294,2.94973178,,22.54340083,21.97551637,13.85672378,4.5762415,54.3161214,51.729398,Holmes,Mississippi,28051
28053,11.9267053,0.22681793,,14.51809652,17.62352221,8.66297248,4.41484426,53.92195507,50.8106,Humphreys,Mississippi,28053
28055,1.83402081,0.07546756,,4.44223688,2.76997344,2.24511206,0.55286831,19.94481671,48.8234,Issaquena,Mississippi,28055
28057,6.0953468,1.12150636,,3.6404249,1.03839205,6.00931887,3.54169388,27.63106031,53.158998,Itawamba,Mississippi,28057
28059,19.5788634,24.60600727,15.74534105,11.18842958,38.52480285,9.66871891,2.56523956,33.26763894,56.4572,Jackson,Mississippi,28059
28061,9.21844505,1.75078817,,9.61726293,16.22681008,6.58507757,1.75342555,34.80488766,52.210798,Jasper,Mississippi,28061
28063,12.00330104,2.99688088,,10.36723189,22.01652863,5.9638818,2.15592895,58.92786756,49.847398,Jefferson,Mississippi,28063
28065,10.79850305,5.23512132,,9.18647552,18.57299957,9.99975406,1.49076163,48.12770989,52.730398,Jefferson Davis,Mississippi,28065
28067,13.36735366,7.40863582,,14.24301042,19.27840223,12.2592342,2.86417665,37.16988569,53.794598,Jones,Mississippi,28067
28069,11.25537859,2.73307567,,7.86442753,19.40831101,9.24668964,2.81077669,52.06937328,51.527,Kemper,Mississippi,28069
28071,8.19484922,2.57329961,,6.99992071,4.11464361,7.8037222,5.42399576,31.57272369,54.4318,Lafayette,Mississippi,28071
28073,8.31151807,8.90890434,,9.66144865,14.79932401,6.67758733,1.58614862,26.6850611,53.9118,Lamar,Mississippi,28073
28075,13.91414505,2.13686553,,27.86941803,19.82913619,9.03676196,4.2913134,39.77138352,54.552998,Lauderdale,Mississippi,28075
28077,8.95194554,3.81067867,,7.12310812,15.67745308,6.80325985,1.3100538,34.68663776,53.252602,Lawrence,Mississippi,28077
28079,11.57186356,2.70054013,,11.221286,18.01931077,5.7181897,3.29362517,41.03271581,51.273798,Leake,Mississippi,28079
28081,10.16156417,1.5708127,,7.10050561,1.5928724,9.3610741,7.7753343,35.3173039,56.3828,Lee,Mississippi,28081
28083,19.99659437,0.58828308,,21.22648019,29.938314,15.11093526,9.51333056,57.23295231,53.877,Leflore,Mississippi,28083
28085,10.92602897,3.56900801,,11.17228934,19.94045289,7.45147849,1.9698071,35.15963737,54.2598,Lincoln,Mississippi,28085
28087,15.43371561,1.19075444,,16.6883445,19.33095308,12.24003021,6.40477324,40.08671659,54.970998,Lowndes,Mississippi,28087
28089,7.1116373,1.44571642,,12.41246127,8.81403346,3.50907783,2.31273419,19.98423335,55.855798,Madison,Mississippi,28089
28091,11.90030533,9.45807935,,16.03080966,21.40802027,8.20905854,1.93245351,40.796216,50.4532,Marion,Mississippi,28091
28093,9.97181613,4.26495357,,10.04699001,3.97289189,10.25132456,7.0286018,35.00197083,52.0748,Marshall,Mississippi,28093
28095,10.01559042,1.61529449,,10.59091147,4.33101299,10.41344164,5.57704372,40.59913283,53.9192,Monroe,Mississippi,28095
28097,10.30335354,1.96101395,,9.70676234,16.54274613,9.01175335,3.26178584,48.3642097,54.9924,Montgomery,Mississippi,28097
28099,14.44429149,2.09103616,,12.77451026,24.83196217,11.3065297,3.83224129,49.62554198,53.2976,Neshoba,Mississippi,28099
28101,11.20928465,1.53118257,,14.54068237,19.13363491,9.53294152,2.41516759,39.18013402,53.0796,Newton,Mississippi,28101
28103,11.6750366,1.48659086,,9.80566874,19.68090856,9.23938609,4.04825348,52.81828932,50.6278,Noxubee,Mississippi,28103
28105,10.0216793,0.94490371,,8.072594,14.57125495,5.79799617,4.02755891,29.20772566,52.358798,Oktibbeha,Mississippi,28105
28107,10.84176584,2.54062039,,11.38814484,4.07898538,10.5382163,6.80555405,37.09105242,53.0624,Panola,Mississippi,28107
28109,14.51881214,17.32937945,1.96633191,10.30194832,29.77775378,5.11857045,1.96771596,36.93338589,52.880002,Pearl River,Mississippi,28109
28111,7.91325402,9.1022311,,4.75700636,16.14726774,5.74307228,1.09055638,35.23847063,51.145,Perry,Mississippi,28111
28113,20.47488764,6.35656221,,8.16917698,41.86343603,9.89996593,2.31483068,45.05321246,53.451,Pike,Mississippi,28113
28115,8.43133692,2.07118905,,4.66142243,3.49408837,9.04387564,4.67612328,33.70122192,54.1538,Pontotoc,Mississippi,28115
28117,9.94812208,1.85995442,,9.15856136,3.03936263,10.88931231,6.27765573,38.78596768,54.071798,Prentiss,Mississippi,28117
28119,10.45015791,0.92141506,,14.99199147,3.77811205,12.44411311,7.47902779,57.19353567,53.7322,Quitman,Mississippi,28119
28121,9.58320003,1.85992265,,14.2841453,11.78389406,3.53376064,2.76254111,23.37406385,57.365798,Rankin,Mississippi,28121
28123,15.24448008,2.13011671,,17.84241196,24.29771396,7.096628,3.27875636,45.6838786,51.002998,Scott,Mississippi,28123
28125,12.37770823,0.20242878,,15.87710818,15.14641392,11.34319496,4.10077434,66.57469452,54.94,Sharkey,Mississippi,28125
28127,11.03187165,2.82545583,,7.00276122,20.05702872,6.70786337,2.05748793,39.45605045,52.7634,Simpson,Mississippi,28127
28129,9.39621869,1.81917541,,6.12914216,16.25316878,5.26912045,1.47867348,35.47497044,51.672,Smith,Mississippi,28129
28131,7.61918272,12.16212312,,3.20363073,14.82582094,2.97477348,1.04024786,30.31139141,53.0162,Stone,Mississippi,28131
28133,13.32290046,0.03961967,,12.82021604,17.94098446,9.06314003,6.72157485,42.8852976,52.723198,Sunflower,Mississippi,28133
28135,9.95095736,1.65093631,,13.47208402,12.74119559,6.6891948,5.63380413,43.43713047,51.4398,Tallahatchie,Mississippi,28135
28137,7.93627177,2.52811991,,8.9772345,3.10856685,6.03044556,5.98628915,31.21797399,52.5146,Tate,Mississippi,28137
28139,7.58572911,2.19945891,,7.92875516,2.82698422,7.62740127,5.09533236,31.69097359,51.950002,Tippah,Mississippi,28139
28141,8.39761476,1.83780333,,11.97247175,2.94916548,5.89083856,5.26602955,39.92905006,53.004598,Tishomingo,Mississippi,28141
28143,12.58239867,0.30200047,,19.29287137,2.56543688,11.68274272,11.13827562,56.83878597,52.4688,Tunica,Mississippi,28143
28145,7.7338817,2.07194124,,10.21204734,1.35350151,6.26778458,4.85912369,34.37130469,55.011602,Union,Mississippi,28145
28147,10.28602987,5.45572885,,5.28908977,20.45194628,7.85033168,1.0898704,33.97713835,51.1484,Walthall,Mississippi,28147
28149,14.11353141,0.64106038,,18.85173271,16.3028868,6.4474387,3.22584872,42.01813165,57.238998,Warren,Mississippi,28149
28151,21.18818649,0.1259994,,27.33371926,24.8486153,20.71574815,10.10726717,56.6417028,54.071598,Washington,Mississippi,28151
28153,11.20119161,5.9891752,,6.97287051,19.70106209,7.35889411,2.17779913,36.49980292,49.5014,Wayne,Mississippi,28153
28155,7.63571735,1.69915361,,6.60261806,12.69978555,6.22654267,2.58444916,36.22388648,53.098798,Webster,Mississippi,28155
28157,12.04023046,2.49026791,,11.24442524,25.80995328,8.54805004,1.19312836,44.81671265,50.892802,Wilkinson,Mississippi,28157
